PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2008.1."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      120.000      320.000      560.000      1200.00
      941.000      993.000      66.7750      669.362      2120.95      7145.35      8259.52      23526.3      41778.3      87336.9     -1.00000
      648.000      586.000      55.1675      708.834      2297.78      7486.96      8544.94      23717.0      41099.1      86595.2     -1.00000
      476.000      340.000      32.5511      979.026      2988.53      9513.08      11052.4      28718.1      47083.0      86255.9     -1.00000
      255.000      8.00000      24.0385      855.685      2575.07      8015.58      9509.12      24805.3      42326.6      85782.1     -1.00000
      975.000      575.000      48.6693      928.373      2785.34      8904.47      6054.81      27511.7      45944.6      86242.1     -1.00000
      705.000      164.000      30.3279      853.875      2779.05      8533.31      10086.1      26298.1      44274.3      85637.1     -1.00000
      771.000      492.000      51.0576      966.911      2944.82      9158.64      10947.0      27962.8      46258.2      85718.5     -1.00000
      466.000      294.000      45.5994      917.134      2850.06      8646.90      10838.4      26808.6      44737.4      85358.1     -1.00000
      592.000      399.000      37.9702      735.212      2290.40      7177.92      8656.04      23286.0      40844.3      84791.9     -1.00000
      501.000      448.000      40.6996      874.402      2821.18      8762.33      10240.6      11235.6      45678.9      83551.9     -1.00000
      306.000      251.000      27.6537      924.461      2804.32      8840.65      10338.8      26852.3      44741.1      84461.5     -1.00000
      559.000      974.000      83.2469      1147.51      3659.73      11686.2      13964.2      33397.0      51711.1      85110.6     -1.00000
      319.000      267.000      48.4822      927.922      2878.33      9470.32      12371.0      27214.1      44913.2      82207.8     -1.00000
      88.0000      291.000      36.6874      1099.42      3426.82      10345.1      13194.0      29767.6      46858.4      81688.1     -1.00000
      793.000      917.000      84.1825      730.384      2451.44      8177.82      9652.20      25700.1      43385.3      81943.6     -1.00000
      345.000      537.000      41.5747      1078.17      3384.66      10595.1      10003.1      30982.6      48863.9      81495.7     -1.00000
      180.000      457.000      33.7339      892.524      2780.15      8571.00      10230.8      26025.9      43186.6      81213.3     -1.00000
      900.000      287.000      31.0367      882.769      2807.42      8696.80      10391.5      26280.9      43451.0      80975.9     -1.00000
      267.000      34.0000      20.9323      856.228      2693.42      8154.81      9719.23      24729.7      41488.4      80496.2     -1.00000
      780.000      905.000      67.4417      897.817      2677.12      8712.29      11205.6      20864.3      35451.7      81035.8     -1.00000
      898.000      710.000      67.2152      673.656      2134.62      6930.31      8174.68      22471.6      39024.2      80685.1     -1.00000
      880.000      745.000      57.5860      658.827      2045.49      6619.40      8788.63      21542.8      38190.0      80683.6     -1.00000
      202.000      776.000      58.8358      800.796      2629.92      8380.18      9977.65      25782.1      42893.2      80239.2     -1.00000
      460.000      705.000      52.2392      702.655      2253.54      7016.14      8837.75      22488.9      40179.9      80048.4     -1.00000
      630.000      55.0000      11.7953      831.409      2656.27      8196.52      9566.29      25251.0      41923.9      79464.6     -1.00000
      675.000      951.000      81.6141      777.004      2389.63      7684.84      9167.08      24477.0      41505.4      79952.6     -1.00000
      919.000      948.000      61.2406      680.468      2245.65      7310.42      8266.03      23594.5      40503.2      79899.8     -1.00000
      777.000      67.0000      14.7045      702.805      2184.76      6991.58      8322.79      21975.3      38247.5      78938.5     -1.00000
      213.000      483.000      59.4517      192.325      341.877      605.758      727.654      1404.73      21762.2      78583.9     -1.00000
      324.000      402.000      62.6787      879.830      2645.39      8127.47      9703.11      24816.9      41390.6      78364.2     -1.00000
      227.000      664.000      60.1375      909.295      2862.51      8819.09      10644.7      26743.8      43414.9      78371.3     -1.00000
      207.000      732.000      65.8676      790.777      2481.51      7848.14      9383.39      24361.2      40963.7      78414.4     -1.00000
      919.000      229.000      30.8495      798.298      2432.26      7683.17      1434.00      23364.5      39416.2      77782.5     -1.00000
      55.0000      839.000      61.2836      795.448      2472.71      7897.68      9537.73      24830.7      41567.5      78273.3     -1.00000
      544.000      255.000      30.8914      61.8819      150.552      247.278      221.978      413.037      862.249      77597.2     -1.00000
      198.000      518.000      51.9789      695.311      2192.44      6825.37      8167.06      21887.1      37903.6      77699.0     -1.00000
      830.000      978.000      65.5256      891.846      2672.80      8800.04      10506.0      27127.6      43792.7      78065.3     -1.00000
      247.000      466.000      59.5721      729.432      2225.18      6841.29      8119.41      21685.8      37380.7      77551.8     -1.00000
      760.000      486.000      45.2293      737.487      2363.67      7683.22      9238.95      24408.4      41013.8      77135.1     -1.00000
      185.000      740.000      53.3970      634.979      1938.10      6405.23      7402.04      21104.1      36718.7      77166.2     -1.00000
      47.0000      948.000      78.1731      952.890      3057.28      9793.68      11866.6      29887.7      42743.5      76710.6     -1.00000
      365.000      875.000      59.6996      711.819      2251.24      7339.63      8503.64      23190.3      39377.8      76484.6     -1.00000
      1002.00      579.000      62.7260      640.584      1952.92      6183.21      7587.84      20196.8      35299.3      75574.2     -1.00000
      831.000      59.0000      23.7689      947.685      2946.14      8881.21      10510.2      26221.5      42060.2      74901.1     -1.00000
      488.000      921.000      76.6964      717.442      2315.34      7413.35      8905.18      23301.9      39160.1      75458.5     -1.00000
      336.000      141.000      27.7240      719.569      2221.45      6907.38      8242.98      21728.1      37252.6      74742.8     -1.00000
      785.000      572.000      61.4349      866.928      2724.86      8550.58      10263.3      25946.7      41919.2      74792.0     -1.00000
      540.000      708.000      58.8624      680.846      2215.08      7056.65      8414.75      22354.9      38095.2      74849.4     -1.00000
      587.000      104.000      34.6612      740.263      2362.37      7400.63      8836.65      22826.3      38304.2      74077.8     -1.00000
      31.0000      122.000      10.1423      724.670      2236.68      6937.39      7867.27      21528.5      36643.9      73904.0     -1.00000
      307.000      404.000      28.0564      156.218      277.981      474.370      506.712      812.328      1212.85      73943.5     -1.00000
      694.000      17.0000      18.8496      791.605      2470.78      7454.10      8872.90      22852.0      38053.3      73618.4     -1.00000
      64.0000      477.000      53.9844      667.114      2027.99      6355.81      7721.91      20445.4      35521.1      73701.0     -1.00000
      443.000      545.000      58.4089      665.122      2097.06      6603.20      7916.51      21073.3      36387.6      73615.3     -1.00000
      453.000      511.000      51.5492      669.130      2110.66      6760.70      7469.86      21529.0      36716.4      73469.3     -1.00000
      641.000      294.000      38.4221      726.534      2202.87      8096.60      9445.09      21105.9      36528.6      73219.4     -1.00000
      417.000      843.000      73.5408      662.474      2043.12      6838.45      8301.69      22085.8      37702.6      73407.0     -1.00000
      704.000      185.000      19.7457      656.351      2141.68      6620.31      12922.7      20825.0      35708.0      72890.8     -1.00000
      724.000      209.000      29.3513      814.646      2618.91      8055.36      9592.26      24179.8      39714.4      72854.7     -1.00000
      221.000      117.000      21.5884      864.616      2700.39      8062.13      7118.24      24242.3      39819.0      72409.3     -1.00000
      978.000      763.000      47.4844      701.212      2241.08      7131.55      8438.92      22436.0      37843.0      72709.4     -1.00000
      305.000      103.000      32.4809      737.077      2307.43      7063.27      344.049      21582.4      36460.5      72127.8     -1.00000
      248.000      547.000      49.6862      660.067      1947.35      5943.84      6730.80      19363.9      34140.8      72317.2     -1.00000
      828.000      435.000      34.0288      653.476      1925.64      6329.05      6083.48      19542.5      34176.8      72165.2     -1.00000
      725.000      349.000      31.7650      657.694      2068.93      6374.14      7687.88      20477.7      35143.0      71022.0     -1.00000
      155.000      102.000      26.6213      816.697      2593.71      7861.82      9288.96      23380.3      38226.2      70801.0     -1.00000
      127.000      368.000      30.6997      817.922      2520.94      7688.53      9420.07      23330.4      37949.8      70999.5     -1.00000
      680.000      284.000      30.6559      720.912      2228.61      6733.51      8178.67      21205.6      36393.5      70760.7     -1.00000
      373.000      655.000      59.1399      771.467      2439.84      7673.06      9269.23      23548.7      38534.4      70950.1     -1.00000
      952.000      758.000      51.2642      609.773      1837.24      5972.50      7832.04      19491.8      34192.9      70984.4     -1.00000
      991.000      200.000      26.8349      738.707      2391.78      7119.12      8929.97      23404.2      38364.3      69983.5     -1.00000
      460.000      592.000      48.3582      686.438      2087.67      6430.23      7755.58      20355.8      35104.9      69642.0     -1.00000
      1008.00      692.000      48.3963      663.286      2038.21      6590.22      7841.34      20934.2      35482.8      69033.4     -1.00000
      172.000      398.000      48.0758      746.822      2344.74      7450.63      9572.88      21706.4      36420.8      68587.0     -1.00000
      731.000      536.000      50.5130      746.413      2332.71      7345.60      8820.62      22480.8      37061.2      68350.7     -1.00000
      35.0000      358.000      26.2724      578.989      1825.16      5732.85      6943.16      18683.7      32446.3      68200.6     -1.00000
      205.000      924.000      68.2023      637.473      1995.97      6366.90      7672.85      20820.6      35204.9      68549.0     -1.00000
