PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2004.3."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      860.000      925.000      108.992      105.256      83.2915      133.212      172.534      253.569      368.748      599.066      992.692      1755.08      3496.96      6129.87      11046.4      22460.8      70777.8     -1.00000
      431.000      741.000      69.7517      75.8339      75.3403      118.702      161.937      242.095      377.061      599.675      951.991      1588.73      3259.10      5829.33      10492.7      21583.1      70113.4     -1.00000
      833.000      329.000      57.7844      52.9872      67.1124      81.5639      73.6223      82.3676      124.027      153.720      190.546      259.359      318.894      446.594      571.652      1888.25      68784.8     -1.00000
      298.000      451.000      68.1257      105.949      73.4155      97.1705      126.020      219.066      351.491      578.244      997.451      1808.46      3768.11      6485.81      11643.7      23398.3      68784.8     -1.00000
      193.000      706.000      101.135      61.3807      134.948      118.962      136.650      219.843      352.427      633.073      1043.10      1834.56      3865.22      6863.04      12248.0      25345.0      68784.8     -1.00000
      643.000      148.000      49.8302      52.2182      71.2656      45.9955      115.014      127.203      193.674      320.323      1926.15      1876.19      4750.47      3315.36      17687.5      25735.6      110582.      14.0000
      641.000      14.0000      31.6118      40.8052      34.9131      68.9601      94.0934      167.335      298.677      486.323      880.196      1598.80      3206.70      5626.56      10120.4      20739.8      66819.5     -1.00000
      995.000      339.000      51.8129      72.0006      72.8896      76.8647      116.165      200.148      328.077      571.272      993.420      1762.56      3595.77      6248.41      11141.3      22464.2      66819.5     -1.00000
      1007.00      848.000      53.8164      110.860      114.101      95.3429      142.597      163.845      310.716      459.878      910.608      1289.36      2594.77      5946.11      9415.65      19993.3      66819.5     -1.00000
      278.000      187.000      33.8712      33.3444      41.9179      79.5644      56.5778      189.447      284.648      453.316      827.946      1475.94      3041.47      5251.18      9500.02      19721.6      66155.2     -1.00000
      35.0000      307.000      62.2631      69.5830      83.7969      107.291      120.161      254.321      435.132      762.624      1302.71      2323.55      4859.12      8681.41      15587.8      32724.7      66155.2     -1.00000
      677.000      370.000      45.3128      81.9200      65.7538      72.9161      88.2532      158.980      310.428      486.582      846.185      1422.45      2900.83      5157.03      9396.70      19488.1      66155.2     -1.00000
      538.000      619.000      35.3396      70.3398      55.3996      106.057      124.063      176.460      267.659      455.323      743.823      1276.64      2644.11      4660.54      8587.82      17908.8      65518.6     -1.00000
      357.000      87.0000      46.7186      48.7268      22.7881      44.6470      79.2643      125.644      240.990      433.338      727.346      1247.29      2648.31      4728.81      8451.47      17849.1      64854.2     -1.00000
      0.00000      253.000      106.049      118.440      130.045      150.883      192.555      288.013      451.999      716.120      1168.58      1964.03      3917.23      6472.17      11113.0      21833.5      64217.6     -1.00000
      912.000      647.000      73.7747     -8.34636      30.0804      89.2367      136.941      181.583      290.890      472.275      768.913      1291.00      2648.75      4657.90      8408.63      17822.7      64217.6     -1.00000
      493.000      874.000      65.8091      132.450      102.752      124.652      129.799      243.807      352.143      542.718      867.282      1584.93      3184.73      5573.92      10069.5      20438.5      63581.0     -1.00000
      1002.00      897.000      59.6088      100.592      134.991      126.404      138.286      208.151      320.443      490.091      837.263      1430.56      2945.13      5340.71      9540.01      19917.0      63581.0     -1.00000
      333.000      901.000      119.109      66.2684      62.0808      100.360      139.472      200.683      320.364      499.109      780.994      1433.02      2909.40      5064.13      9143.51      19118.0      63581.0     -1.00000
      497.000      390.000      49.0600      39.9235      56.2618      82.6081      129.250      188.557      308.343      524.831      880.255      1512.10      2995.68      5268.21      9655.86      19751.6      62335.4     -1.00000
      952.000      695.000      90.2742      53.8815      118.080      94.1671      116.912      172.659      301.143      435.207      720.853      1339.26      2698.07      4741.90      8563.57      18055.4      62335.4     -1.00000
      356.000      70.0000      28.0567      23.5182      48.8215      68.1840      101.737      177.583      310.535      497.546      900.955      1499.02      3027.47      5391.22      9222.35      19279.6      61698.7     -1.00000
      909.000      161.000      11.6950      26.8578      40.3679      71.9170      71.5180      122.818      208.100      413.456      715.595      1340.24      2556.06      4401.50      8682.77      17416.3      61062.1     -1.00000
      674.000      645.000      53.1139      84.5221      126.665      89.9894      126.037      234.986      345.273      581.701      998.519      1745.70      3466.11      6203.37      11120.8      22075.2      61062.1     -1.00000
      313.000      809.000      28.2377      32.6389      63.0147      95.7597      154.981      217.436      305.881      489.571      813.018      1404.38      2775.68      4921.11      8693.58      18332.7      61062.1     -1.00000
      990.000      458.000      44.4771      43.7540      59.9819      50.2561      45.4959      79.7776      192.862      358.231      671.723      1222.14      2564.32      4521.40      8282.37      17287.1      60453.1     -1.00000
      712.000      848.000      112.488      52.2121      144.034      96.9380      124.171      187.964      287.955      467.286      769.176      1372.96      2717.64      4771.15      8751.05      18301.9      60453.1     -1.00000
      643.000      899.000      58.3069      53.6965      128.219      104.605      140.911      179.637      260.839      426.548      688.773      1138.40      2338.70      4074.86      7518.04      16173.3      60453.1     -1.00000
      94.0000      466.000      42.9685      38.9484      94.0101      95.7877      84.9320      176.377      264.864      481.803      761.476      1375.54      2806.04      4914.78      8763.26      18218.8      59844.2     -1.00000
      496.000      7.00000      10.4069      34.1007      23.5740      39.5185      24.9348      110.297      139.878      209.634      297.001      588.674      1122.29      1847.57      3242.26      6910.76      59207.5     -1.00000
      206.000      104.000      23.9028      32.5341      18.9090      56.1325      89.3831      117.272      236.961      439.698      746.986      1340.01      2751.51      4850.38      8652.64      18041.6      59207.5     -1.00000
      97.0000      627.000      98.1166      53.6624      75.7182      86.6083      137.529      173.578      295.848      476.202      785.756      1374.41      2821.48      4849.60      8762.31      18095.1      57989.6     -1.00000
      213.000      240.000      33.5257      56.4664      76.5021      68.8375      79.8625      150.554      289.255      444.079      747.774      1361.70      2721.34      4680.18      8348.15      17231.3      57380.6     -1.00000
      341.000      275.000      17.9575      59.8060      32.8477      80.9112      93.7847      135.695      258.781      439.003      704.232      1270.24      2483.18      4427.72      7855.29      16444.7      57380.6     -1.00000
