PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2004.8."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      831.000      303.000      24.6401      14.5209      24.7084      14.7637      111.521      1.26400      91.9443      86.9520      136.253      3681.67      293.864      24987.8      360.314      459.199     -1.00000
      476.000      340.000      39.2134      119.517      55.2392      184.011      277.272      364.629      1097.75      1301.12      3399.82      10417.9      22155.4      31079.4      42918.5      91628.5     -1.00000
      62.0000      49.0000      31.7259      99.2220      88.8559      227.832      191.791      300.682      1137.35      1333.77      3516.75      10590.5      22214.3      31183.5      42793.1      90734.7     -1.00000
      563.000      903.000      124.662      91.9962      93.2186      183.571      191.685      284.489      816.782      483.218      2523.21      4445.82      18236.5      5431.61      37835.9      92520.8     -1.00000
      831.000      59.0000      21.6359      35.2140      97.1411      146.959      179.490      287.253      930.044      1094.13      2898.76      9023.83      19409.6      27254.1      39280.6      89210.7     -1.00000
      424.000      78.0000      26.7372      16.4180      90.1602      179.189      193.604      272.624      965.484      1138.12      3003.13      9121.32      19489.0      27860.6      38838.2      87940.4     -1.00000
      466.000      294.000      35.4644      96.7405      94.8167      193.664      197.504      288.160      970.828      1139.04      2988.04      9169.74      19546.6      27793.2      38797.3      87985.4     -1.00000
      1019.00      474.000      46.6707      89.0307      91.9831      196.249      191.224      311.593      944.000      1100.12      3013.20      9180.97      20411.4      25463.3      40160.4      88019.3     -1.00000
      576.000      320.000      48.9710      92.8175      87.6661      271.680      294.236      382.650      1097.22      1250.41      3281.91      10054.5      21345.2      29879.3      41376.5      87001.2     -1.00000
      705.000      164.000      28.1996      86.9382      50.7088      190.230      197.175      304.388      866.732      1023.22      2792.82      8575.93      18415.6      26433.5      37045.6      85555.2     -1.00000
      460.000      592.000      82.0165      90.1292      96.4411      192.924      207.160      323.099      898.906      996.866      2669.96      8099.07      18384.6      25573.7      37656.4      85799.5     -1.00000
      523.000      626.000      60.5774      88.8944      14.7987      88.5992      92.4418      51.4440      111.802      95.6949      163.405      3994.48      334.807      23485.7      397.747      457.108     -1.00000
      312.000      158.000      24.1953      89.7561      90.4711      178.837      184.594      281.061      874.552      1064.39      2828.88      8599.59      18557.4      26718.7      37485.6      84481.1     -1.00000
      941.000      993.000      106.378      120.100      93.6510      208.211      192.884      276.205      692.023      835.288      2249.20      7053.56      15503.7      23418.2      33149.6      85271.3     -1.00000
      704.000      185.000      29.7058      140.273      89.8523      189.713      276.883      364.569      756.494      812.251      2368.56      7615.62      16637.0      22873.8      34072.2      82891.7     -1.00000
      149.000      357.000      39.8621      53.1512      5.00040      19.2724      86.6234      25.3575      98.3158      77.5519      134.751      383.694      318.388      22270.4      383.939      457.022     -1.00000
      930.000      426.000      40.5991      54.2148      1.93123      51.8997      24.4771      16.2101      73.3857      71.8961      137.040      3577.54      286.027      22092.0      359.043      422.295     -1.00000
      247.000      467.000      65.5895      44.6626      88.9494      93.5602      184.372      207.937      640.150      604.846      1968.86      5149.15      13557.1      13981.5      28940.6      79888.1     -1.00000
      166.000      841.000      100.378      19.4380      6.84077      56.9088      49.9289      88.3944      95.3466      93.7021      180.080      3845.25      340.617      22658.6      396.150      459.151     -1.00000
      863.000      213.000      22.3306      11.5904      36.8413      1.73758      2.86335      32.6643      92.1227      72.9694      134.885      3461.42      299.704      20946.7      384.907      503.460     -1.00000
      919.000      948.000      163.216      105.121      93.8294      185.904      183.998      276.422      703.449      883.262      2410.60      7323.37      16348.2      22742.8      33565.7      78924.1     -1.00000
      499.000      870.000      113.014      90.8697      87.7080      106.256      188.927      197.483      643.233      345.723      979.622      2729.79      15703.4      9197.83      32671.8      29242.9     -1.00000
      819.000      249.000      21.1423      55.2960      92.6151      130.485      183.435      217.778      725.660      853.419      2332.73      7454.51      15389.8      23949.6      31478.0      76101.9     -1.00000
      780.000      905.000      124.376      87.1830      88.2626      92.6125      98.7372      94.5750      906.870      994.633      2630.36      8536.53      18588.5      26509.3      36779.4      77194.6     -1.00000
      785.000      572.000      71.3420      103.527      93.2459      205.117      190.069      272.905      896.516      1020.39      2817.42      8756.79      18566.4      25818.7      35730.3      74970.3     -1.00000
      694.000      17.0000      22.2559      44.7924      96.2973      97.6898      130.725      222.938      798.329      932.649      2459.32      7427.06      15903.3      22663.8      31630.4      73111.6     -1.00000
      54.0000      947.000      102.777      111.450      93.7385      181.143      272.506      278.662      670.275      829.027      2221.63      7166.17      15958.4      23041.8      32268.7      74779.6     -1.00000
      640.000      561.000      64.4081      92.7929      95.5276      182.571      183.974      276.990      755.276      499.116      2296.66      5632.91      16042.6      12045.1      32089.3      71680.5     -1.00000
      345.000      537.000      80.6996      93.9443      105.501      189.312      237.836      278.459      1118.51      1078.54      2913.77      8686.49      22317.2      23784.0      35300.7      73408.2     -1.00000
      487.000      441.000      40.4870      17.9548      48.3309     -1.48567      35.2439      37.4154      84.5457      185.681      391.273      4171.29      333.932      19820.2      390.518      10660.0     -1.00000
      758.000      44.0000      25.6020      51.2747      10.2362      176.990      179.880      271.679      985.466      448.732      2380.49      5323.59      20504.6      22068.9      40464.5      72402.8     -1.00000
      417.000      843.000      123.325      92.1736      95.4003      214.010      188.448      272.409      691.084      807.904      2221.84      6988.88      15441.9      22236.5      31447.8      73189.5     -1.00000
      680.000      284.000      34.1577      41.4264      91.0704      112.944      185.886      236.582      725.698      879.243      2296.56      6973.50      15034.7      21596.6      30589.1      72007.1     -1.00000
      402.000      33.0000     0.653126      20.6875      32.2239      94.5271      104.619      183.249      748.026      889.968      2348.73      7156.90      15261.1      21754.2      30648.8      71207.6     -1.00000
      594.000      443.000      58.6465      94.7676      115.450      180.094      214.918      379.093      781.580      887.728      2439.76      7347.16      16588.3      22771.9      34045.0      71492.1     -1.00000
      373.000      655.000      88.1809      88.6730      129.130      176.732      184.448      288.143      799.111      962.700      2562.39      7911.94      16922.6      23780.4      33029.2      71783.3     -1.00000
      724.000      209.000      31.7022      89.6919      103.652      183.257      184.818      321.968      825.042      994.147      2588.33      7868.09      16526.3      23292.0      32181.1      70271.7     -1.00000
      675.000      598.000      63.7588      90.1504      95.8305      177.979      190.731      194.289      748.422      899.029      2413.02      7444.18      15803.4      23660.4      31449.4      69681.8     -1.00000
      98.0000      86.0000      15.3937      20.2351      6.98763      22.9326      27.5994      42.2075      50.4036      72.9308      108.820      230.496      263.506      283.755      339.222      68207.5     -1.00000
      540.000      708.000      90.2823      100.049      126.797      93.3657      184.386      235.029      649.799      759.583      2006.81      6293.76      13779.8      19812.3      28390.3      68240.9     -1.00000
      144.000      588.000      71.3601      54.7409      19.6144      22.6182      119.404      39.6912      166.848      161.929      366.910      3158.11      1582.71      18517.5      3034.75      7447.77     -1.00000
      319.000      267.000      23.4435      94.5039      91.4172      141.835      120.690      272.801      680.165      771.535      2103.57      6570.32      14123.5      20987.0      29013.6      67087.0     -1.00000
      900.000      287.000      28.2741      27.1484      90.4687      179.074      197.937      220.119      719.921      828.165      2227.60      7409.03      14248.7      25294.6      28382.2      67039.2     -1.00000
      977.000      227.000      30.2987      2.50372      16.1427      134.367      113.537      180.264      590.391      714.695      1899.75      11341.9      12260.9      54103.2      25552.3      66588.8     -1.00000
      78.0000      174.000      34.2885      86.8914      44.0645      147.162      185.462      235.709      769.684      922.993      2414.52      7298.81      15374.0      21605.8      29963.0      65559.9     -1.00000
      784.000      648.000      82.7422      110.138      94.5880      113.134      184.778      184.818      633.944      758.220      1968.93      6192.21      13531.5      19570.9      27490.7      66112.9     -1.00000
      149.000      961.000      121.395      103.932      136.880      143.192      184.050      203.007      584.176      666.977      1808.96      5865.39      12961.7      19185.1      26879.1      66595.8     -1.00000
      88.0000      291.000      30.4546      85.7681      102.474      179.096      202.579      307.590      843.087      1003.79      2641.71      8024.48      16518.4      23544.3      31524.3      65104.2     -1.00000
      37.0000      648.000      95.9214      94.0397      87.3376      107.164      98.0767      178.847      202.029      204.497      319.857      554.554      803.349      871.403      1755.12      65388.9     -1.00000
      895.000      34.0000      14.4320      53.6712      27.3143      94.4149      140.745      180.703      658.807      731.251      1980.26      6068.66      13102.2      18851.0      26401.8      63284.2     -1.00000
      698.000      968.000      107.729      101.867      100.139      92.8914      92.9325      114.010      107.074      119.427      187.993      3131.47      285.139      18363.3      341.739      428.844     -1.00000
      589.000      757.000      95.8589      89.4717      90.2022      183.180      180.715      179.502      627.975      738.841      1880.29      5814.79      12809.0      18445.5      26343.9      63990.5     -1.00000
      369.000      243.000      42.5384      13.3231      11.9119      110.214      147.605      204.556      601.352      696.273      1813.55      5455.93      11888.5      17268.0      24602.0      62528.5     -1.00000
      580.000      608.000      74.0148      101.543      87.6652      147.697      120.582      266.449      602.965      705.368      1856.68      5727.10      12209.9      17756.4      24853.9      60914.7     -1.00000
      1.00000      21.0000     -248.115     -207.495     -236.327     -206.690     -198.381     -209.824     -213.021     -205.267     -151.926      2395.43     -74.0449      16068.8     -52.7114     0.738109     -1.00000
      836.000      68.0000      9.17788      92.5343      6.59026      94.3740      132.618      183.903      573.136      662.023      1777.00      5413.65      11665.6      16792.6      23927.2      59475.8     -1.00000
      63.0000      21.0000      2.41683      24.0700      36.1034      122.010      134.954      183.686      644.140      730.383      2017.85      6098.97      12888.8      18383.2      25626.1      58599.3     -1.00000
      267.000      34.0000      14.4320      13.3819      27.3143      94.4149      111.786      178.325      596.480      748.491      1905.47      5824.98      11507.4      17826.0      23138.7      58230.8     -1.00000
      132.000      518.000      56.9794      92.5106      96.5649      182.006      146.588      203.903      562.325      682.698      1686.33      5150.84      11175.3      16136.5      23065.4      58465.1     -1.00000
      618.000      917.000      112.169      90.2554      97.8737      110.698      197.680      181.638      558.464      649.304      1679.90      5197.99      11386.0      16395.0      23553.1      59292.2     -1.00000
      335.000      790.000      87.2543      55.1069      89.6949      144.910      113.817      181.438      604.581      574.400      1896.41      6213.84      12526.1      13312.6      25454.4      58662.3     -1.00000
      815.000      457.000      32.8440      37.8167      118.099      108.412      96.0102      180.565      521.361      626.169      1643.27      5223.98      11305.2      16585.2      23428.0      57964.4     -1.00000
      641.000      90.0000      12.8421      6.90513      28.6875      135.980      91.1210      192.746      518.748      635.221      1638.33      5027.59      10870.0      15787.9      22374.5      57712.1     -1.00000
      12.0000      288.000     -5.67787      19.9699      87.8737      208.128      221.316      324.620      577.198      698.316      1758.33      8340.32      11695.0      39669.0      23867.0      57714.9     -1.00000
      555.000      944.000      94.7226      101.452      93.4168      126.795      179.669      179.787      531.386      578.239      1492.26      5639.83      9850.47      17690.8      20394.3      58209.5     -1.00000
      970.000      816.000      84.5924      133.417      92.5870      103.447      129.751      103.326      501.308      567.059      1531.39      4571.74      10516.9      14543.4      21886.5      55575.9     -1.00000
      910.000      336.000      28.3898      53.1798      55.7880      181.702      179.260      192.755      544.559      686.147      1682.10      5330.22      10768.8      16358.1      21974.7      56449.1     -1.00000
      793.000      917.000      100.060      90.2554      97.8737      148.954      190.468      181.638      543.536      630.058      1673.57      5153.21      11780.8      15928.9      24083.3      57355.0     -1.00000
