PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2004.3."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      658.000      835.000      63.4712      67.7814      77.6671      90.9911      116.179      206.975      274.771      455.742      525.678      1304.70      1590.99      1908.25      2816.66      6079.79      11133.8      18773.5      53356.9     -1.00000
      401.000      599.000      61.1137      64.2214      69.2013      100.708      113.376      206.859      293.209      504.610      619.396      1512.04      1791.46      2079.03      3075.74      6458.97      11660.3      19465.7      53070.9     -1.00000
      154.000      877.000      70.1208      73.0248      64.1033      122.800      119.576      206.442      279.956      436.303      510.994      1202.46      1506.77      1747.56      2527.21      5531.45      10252.4      17461.0      52133.9     -1.00000
      37.0000      544.000      35.7012      49.2998      65.7112      95.8706      91.1200      151.737      267.562      501.093      530.883      1314.56      1644.16      1970.14      2718.12      5835.94      10489.4      17030.9      52138.7     -1.00000
      453.000      128.000      26.9513      30.6599      41.3918      69.8041      89.7818      181.082      258.277      439.873      529.271      1298.29      1654.69      1931.27      2804.00      5920.51      10507.0      17788.0      51250.0     -1.00000
      793.000      917.000      57.2573      80.3271      86.5919      98.6629      125.399      207.073      268.911      434.570      490.263      1239.91      1756.85      2026.47      2686.72      5696.94      10599.3      17808.4      51531.1     -1.00000
      142.000      570.000      51.4362      53.9262      68.6635      95.5356      95.9025      180.482      262.462      442.043      521.660      1177.70      1501.40      1771.68      2513.58      5356.24      9737.59      16692.8      51244.4     -1.00000
      555.000      592.000      55.4987      60.3395      66.4799      98.1305      90.7243      190.913      242.575      327.920      449.375      1175.56      1155.27      1376.64      2464.27      5369.47      9990.34      17014.0      51216.3     -1.00000
      302.000      331.000      46.6716      38.8893      54.4173      83.6848      100.226      184.164      257.131      433.874      482.331      1264.71      1520.76      1784.59      2597.97      5561.11      10125.8      17092.0      50651.0     -1.00000
      58.0000      90.0000      26.5522      24.2193      40.6376      67.8938      91.7686      194.254      258.991      500.417      551.482      1334.14      1857.77      2157.91      2862.40      6025.03      10629.8      17946.3      50058.0     -1.00000
      767.000      3.00000      4.79058      8.67559      37.8427      45.2515      52.2338      160.407      172.489      387.713      406.199      1044.57      1267.93      1525.43      2221.11      4575.72      8267.95      13763.5      41939.1     -1.00000
      821.000      611.000      62.0130      48.0466      57.9239      95.5977      114.115      192.388      248.702      499.831      481.160      1138.41      1450.15      2080.57      2481.22      5075.91      9313.70      16028.1      48900.6     -1.00000
